StudentID,LearnerType,Topic,Score
1640,Strong,Stacks,59.39983914786998
1640,Strong,Queues,73.39983914786998
1641,Strong,Arrays,57.05790131567544
1641,Strong,Linked Lists,75.05790131567544
1641,Strong,Sorting,69.05790131567544
1641,Strong,Stacks,63.05790131567544
1641,Strong,Queues,69.05790131567544
1642,Weak,Arrays,48.12049848708219
1642,Weak,Linked Lists,41.12049848708219
1642,Weak,Sorting,32.12049848708219
1642,Weak,Stacks,45.12049848708219
1642,Weak,Queues,50.12049848708219
1643,Average,Arrays,29.906960959447233
1643,Average,Linked Lists,25.906960959447233
1643,Average,Sorting,34.90696095944723
1643,Average,Stacks,33.90696095944723
1643,Average,Queues,29.906960959447233
1644,Average,Arrays,42.23716996984836
1644,Average,Linked Lists,33.23716996984836
1644,Average,Sorting,42.23716996984836
1644,Average,Stacks,31.23716996984836
1644,Average,Queues,36.23716996984836
1645,Weak,Arrays,23.684188116229898
1645,Weak,Linked Lists,31.684188116229898
1645,Weak,Sorting,34.6841881162299
1645,Weak,Stacks,24.684188116229898
1645,Weak,Queues,21.684188116229898
1646,Strong,Arrays,48.494925567831814
1646,Strong,Linked Lists,55.494925567831814
1646,Strong,Sorting,53.494925567831814
1646,Strong,Stacks,48.494925567831814
1646,Strong,Queues,56.494925567831814
1647,Weak,Arrays,1.0406407055221072
1647,Weak,Linked Lists,0.0
1647,Weak,Sorting,1.0406407055221072
1647,Weak,Stacks,14.040640705522108
1647,Weak,Queues,8.040640705522108
1648,Weak,Arrays,32.19312985513226
1648,Weak,Linked Lists,24.193129855132263
1648,Weak,Sorting,21.193129855132263
1648,Weak,Stacks,32.19312985513226
1648,Weak,Queues,38.19312985513226
1649,Weak,Arrays,28.317059085068784
1649,Weak,Linked Lists,14.317059085068784
1649,Weak,Sorting,30.317059085068784
1649,Weak,Stacks,11.317059085068784
1649,Weak,Queues,15.317059085068784
1650,Weak,Arrays,14.142524723729139
1650,Weak,Linked Lists,25.14252472372914
1650,Weak,Sorting,19.14252472372914
1650,Weak,Stacks,21.14252472372914
1650,Weak,Queues,30.14252472372914
1651,Average,Arrays,62.5950187909958
1651,Average,Linked Lists,50.5950187909958
1651,Average,Sorting,64.5950187909958
1651,Average,Stacks,65.5950187909958
1651,Average,Queues,59.5950187909958
1652,Weak,Arrays,39.54920418223589
1652,Weak,Linked Lists,44.54920418223589
1652,Weak,Sorting,35.54920418223589
1652,Weak,Stacks,40.54920418223589
1652,Weak,Queues,47.54920418223589
1653,Strong,Arrays,78.14814439356512
1653,Strong,Linked Lists,65.14814439356512
1653,Strong,Sorting,68.14814439356512
1653,Strong,Stacks,76.14814439356512
1653,Strong,Queues,70.14814439356512
1654,Strong,Arrays,48.98910995112408
1654,Strong,Linked Lists,54.98910995112408
1654,Strong,Sorting,43.98910995112408
1654,Strong,Stacks,52.98910995112408
1654,Strong,Queues,48.98910995112408
1655,Average,Arrays,47.55159349101094
1655,Average,Linked Lists,47.55159349101094
1655,Average,Sorting,38.55159349101094
1655,Average,Stacks,46.55159349101094
1655,Average,Queues,39.55159349101094
1656,Weak,Arrays,20.269490059073597
1656,Weak,Linked Lists,27.269490059073597
1656,Weak,Sorting,27.269490059073597
1656,Weak,Stacks,10.269490059073597
1656,Weak,Queues,17.269490059073597
1657,Weak,Arrays,11.499694459829003
1657,Weak,Linked Lists,12.499694459829003
1657,Weak,Sorting,20.499694459829
1657,Weak,Stacks,16.499694459829
1657,Weak,Queues,18.499694459829
1658,Average,Arrays,25.072234526885875
1658,Average,Linked Lists,22.072234526885875
1658,Average,Sorting,27.072234526885875
1658,Average,Stacks,19.072234526885875
1658,Average,Queues,20.072234526885875
1659,Average,Arrays,78.98731820259769
1659,Average,Linked Lists,67.98731820259769
1659,Average,Sorting,80.98731820259769
1659,Average,Stacks,82.98731820259769
1659,Average,Queues,77.98731820259769
1660,Strong,Arrays,60.5051309893992
1660,Strong,Linked Lists,65.50513098939919
1660,Strong,Sorting,56.5051309893992
1660,Strong,Stacks,65.50513098939919
1660,Strong,Queues,55.5051309893992
1661,Weak,Arrays,28.81801908980625
1661,Weak,Linked Lists,40.81801908980625
1661,Weak,Sorting,27.81801908980625
1661,Weak,Stacks,30.81801908980625
1661,Weak,Queues,29.81801908980625
1662,Average,Arrays,46.351550952065494
1662,Average,Linked Lists,62.351550952065494
1662,Average,Sorting,45.351550952065494
1662,Average,Stacks,51.351550952065494
1662,Average,Queues,45.351550952065494
1663,Weak,Arrays,27.494858008424863
1663,Weak,Linked Lists,23.494858008424863
1663,Weak,Sorting,34.49485800842486
1663,Weak,Stacks,24.494858008424863
1663,Weak,Queues,28.494858008424863
1664,Weak,Arrays,25.69584860309434
1664,Weak,Linked Lists,9.69584860309434
1664,Weak,Sorting,14.69584860309434
1664,Weak,Stacks,18.69584860309434
1664,Weak,Queues,24.69584860309434
1665,Weak,Arrays,17.323080094474932
1665,Weak,Linked Lists,16.323080094474932
1665,Weak,Sorting,9.323080094474934
1665,Weak,Stacks,3.3230800944749337
1665,Weak,Queues,16.323080094474932
1666,Strong,Arrays,44.84424475792891
1666,Strong,Linked Lists,42.84424475792891
1666,Strong,Sorting,60.84424475792891
1666,Strong,Stacks,52.84424475792891
1666,Strong,Queues,41.84424475792891
1667,Average,Arrays,57.78448409975354
1667,Average,Linked Lists,55.78448409975354
1667,Average,Sorting,42.78448409975354
1667,Average,Stacks,50.78448409975354
1667,Average,Queues,47.78448409975354
1668,Strong,Arrays,52.49898998843256
1668,Strong,Linked Lists,50.49898998843256
1668,Strong,Sorting,49.49898998843256
1668,Strong,Stacks,50.49898998843256
1668,Strong,Queues,50.49898998843256
1669,Strong,Arrays,61.37209854572956
1669,Strong,Linked Lists,55.37209854572956
1669,Strong,Sorting,57.37209854572956
1669,Strong,Stacks,70.37209854572956
1669,Strong,Queues,68.37209854572956
1670,Average,Arrays,50.25676860721906
1670,Average,Linked Lists,49.25676860721906
1670,Average,Sorting,41.25676860721906
1670,Average,Stacks,45.25676860721906
1670,Average,Queues,37.25676860721906
1671,Weak,Arrays,31.548287015886153
1671,Weak,Linked Lists,40.54828701588615
1671,Weak,Sorting,46.54828701588615
1671,Weak,Stacks,31.548287015886153
1671,Weak,Queues,31.548287015886153
1672,Strong,Arrays,52.7833200825522
1672,Strong,Linked Lists,58.7833200825522
1672,Strong,Sorting,55.7833200825522
1672,Strong,Stacks,62.7833200825522
1672,Strong,Queues,63.7833200825522
1673,Average,Arrays,76.09176227739034
1673,Average,Linked Lists,78.09176227739034
1673,Average,Sorting,86.09176227739034
1673,Average,Stacks,91.09176227739034
1673,Average,Queues,79.09176227739034
1674,Weak,Arrays,2.032462011631271
1674,Weak,Linked Lists,12.03246201163127
1674,Weak,Sorting,3.032462011631271
1674,Weak,Stacks,19.03246201163127
1674,Weak,Queues,14.03246201163127
1675,Weak,Arrays,2.9981844862804703
1675,Weak,Linked Lists,11.99818448628047
1675,Weak,Sorting,3.9981844862804703
1675,Weak,Stacks,4.99818448628047
1675,Weak,Queues,0.0
1676,Weak,Arrays,39.7002187680617
1676,Weak,Linked Lists,25.700218768061706
1676,Weak,Sorting,23.700218768061706
1676,Weak,Stacks,39.7002187680617
1676,Weak,Queues,39.7002187680617
1677,Weak,Arrays,19.063811350002933
1677,Weak,Linked Lists,25.063811350002933
1677,Weak,Sorting,16.063811350002933
1677,Weak,Stacks,20.063811350002933
1677,Weak,Queues,12.063811350002933
1678,Average,Arrays,79.0034159846238
1678,Average,Linked Lists,70.0034159846238
1678,Average,Sorting,82.0034159846238
1678,Average,Stacks,76.0034159846238
1678,Average,Queues,84.0034159846238
1679,Strong,Arrays,47.10386729440548
1679,Strong,Linked Lists,44.10386729440548
1679,Strong,Sorting,39.10386729440548
1679,Strong,Stacks,45.10386729440548
1679,Strong,Queues,52.10386729440548
1680,Weak,Arrays,13.042591087646965
1680,Weak,Linked Lists,22.042591087646965
1680,Weak,Sorting,12.042591087646965
1680,Weak,Stacks,8.042591087646965
1680,Weak,Queues,23.042591087646965
1681,Strong,Arrays,73.45654542906985
1681,Strong,Linked Lists,71.45654542906985
1681,Strong,Sorting,75.45654542906985
1681,Strong,Stacks,74.45654542906985
1681,Strong,Queues,65.45654542906985
1682,Strong,Arrays,33.25795006978424
1682,Strong,Linked Lists,52.25795006978424
1682,Strong,Sorting,49.25795006978424
1682,Strong,Stacks,46.25795006978424
1682,Strong,Queues,33.25795006978424
1683,Average,Arrays,95.01979180320532
1683,Average,Linked Lists,95.01979180320532
1683,Average,Sorting,82.01979180320532
1683,Average,Stacks,81.01979180320532
1683,Average,Queues,84.01979180320532
1684,Average,Arrays,58.2193643601707
1684,Average,Linked Lists,68.2193643601707
1684,Average,Sorting,66.2193643601707
1684,Average,Stacks,70.2193643601707
1684,Average,Queues,56.2193643601707
1685,Average,Arrays,32.80969645508277
1685,Average,Linked Lists,33.80969645508277
1685,Average,Sorting,30.809696455082772
1685,Average,Stacks,38.80969645508277
1685,Average,Queues,33.80969645508277
1686,Strong,Arrays,54.35327430037537
1686,Strong,Linked Lists,60.35327430037537
1686,Strong,Sorting,67.35327430037538
1686,Strong,Stacks,64.35327430037538
1686,Strong,Queues,52.35327430037537
1687,Average,Arrays,51.2602370010286
1687,Average,Linked Lists,44.2602370010286
1687,Average,Sorting,51.2602370010286
1687,Average,Stacks,35.2602370010286
1687,Average,Queues,41.2602370010286
1688,Strong,Arrays,77.7456607825393
1688,Strong,Linked Lists,78.7456607825393
1688,Strong,Sorting,62.745660782539304
1688,Strong,Stacks,72.7456607825393
1688,Strong,Queues,69.7456607825393
1689,Average,Arrays,79.19005222047016
1689,Average,Linked Lists,70.19005222047016
1689,Average,Sorting,85.19005222047016
1689,Average,Stacks,75.19005222047016
1689,Average,Queues,78.19005222047016
1690,Average,Arrays,92.6480432586699
1690,Average,Linked Lists,82.6480432586699
1690,Average,Sorting,98.6480432586699
1690,Average,Stacks,97.6480432586699
1690,Average,Queues,99.6480432586699
1691,Weak,Arrays,25.18303863309718
1691,Weak,Linked Lists,18.18303863309718
1691,Weak,Sorting,27.18303863309718
1691,Weak,Stacks,15.18303863309718
1691,Weak,Queues,28.18303863309718
1692,Weak,Arrays,24.298973719106876
1692,Weak,Linked Lists,28.298973719106876
1692,Weak,Sorting,27.298973719106876
1692,Weak,Stacks,28.298973719106876
1692,Weak,Queues,42.298973719106876
1693,Weak,Arrays,11.48879303796533
1693,Weak,Linked Lists,17.48879303796533
1693,Weak,Sorting,28.48879303796533
1693,Weak,Stacks,25.48879303796533
1693,Weak,Queues,10.48879303796533
1694,Weak,Arrays,24.03396116578035
1694,Weak,Linked Lists,15.033961165780351
1694,Weak,Sorting,29.03396116578035
1694,Weak,Stacks,13.033961165780351
1694,Weak,Queues,14.033961165780351
1695,Average,Arrays,56.95302714844233
1695,Average,Linked Lists,58.95302714844233
1695,Average,Sorting,66.95302714844233
1695,Average,Stacks,59.95302714844233
1695,Average,Queues,60.95302714844233
1696,Weak,Arrays,20.970356719613406
1696,Weak,Linked Lists,24.970356719613406
1696,Weak,Sorting,15.970356719613406
1696,Weak,Stacks,17.970356719613406
1696,Weak,Queues,12.970356719613406
1697,Weak,Arrays,28.721639899084494
1697,Weak,Linked Lists,31.721639899084494
1697,Weak,Sorting,17.721639899084494
1697,Weak,Stacks,34.721639899084494
1697,Weak,Queues,29.721639899084494
1698,Weak,Arrays,26.11191737959397
1698,Weak,Linked Lists,35.11191737959397
1698,Weak,Sorting,29.11191737959397
1698,Weak,Stacks,35.11191737959397
1698,Weak,Queues,43.11191737959397
1699,Average,Arrays,47.351686479033624
1699,Average,Linked Lists,58.351686479033624
1699,Average,Sorting,62.351686479033624
1699,Average,Stacks,47.351686479033624
1699,Average,Queues,52.351686479033624
1700,Strong,Arrays,65.79795218830657
1700,Strong,Linked Lists,63.79795218830656
1700,Strong,Sorting,55.79795218830656
1700,Strong,Stacks,57.79795218830656
1700,Strong,Queues,52.79795218830656
1701,Strong,Arrays,62.253745075261364
1701,Strong,Linked Lists,69.25374507526136
1701,Strong,Sorting,71.25374507526136
1701,Strong,Stacks,66.25374507526136
1701,Strong,Queues,65.25374507526136
1702,Weak,Arrays,46.13185965438587
1702,Weak,Linked Lists,43.13185965438587
1702,Weak,Sorting,30.13185965438587
1702,Weak,Stacks,30.13185965438587
1702,Weak,Queues,37.13185965438587
1703,Strong,Arrays,66.7472371854527
1703,Strong,Linked Lists,67.7472371854527
1703,Strong,Sorting,74.7472371854527
1703,Strong,Stacks,63.747237185452704
1703,Strong,Queues,60.747237185452704
1704,Weak,Arrays,42.21408753354687
1704,Weak,Linked Lists,42.21408753354687
1704,Weak,Sorting,46.21408753354687
1704,Weak,Stacks,42.21408753354687
1704,Weak,Queues,37.21408753354687
1705,Average,Arrays,35.46423005717539
1705,Average,Linked Lists,53.46423005717539
1705,Average,Sorting,45.46423005717539
1705,Average,Stacks,37.46423005717539
1705,Average,Queues,52.46423005717539
1706,Strong,Arrays,49.04910147158931
1706,Strong,Linked Lists,61.04910147158931
1706,Strong,Sorting,50.04910147158931
1706,Strong,Stacks,61.04910147158931
1706,Strong,Queues,59.04910147158931
1707,Weak,Arrays,10.147620785710632
1707,Weak,Linked Lists,19.147620785710632
1707,Weak,Sorting,14.147620785710632
1707,Weak,Stacks,8.147620785710632
1707,Weak,Queues,16.147620785710632
1708,Weak,Arrays,36.09815819353035
1708,Weak,Linked Lists,20.09815819353035
1708,Weak,Sorting,22.09815819353035
1708,Weak,Stacks,37.09815819353035
1708,Weak,Queues,21.09815819353035
1709,Weak,Arrays,30.758260275795465
1709,Weak,Linked Lists,19.758260275795465
1709,Weak,Sorting,12.758260275795465
1709,Weak,Stacks,29.758260275795465
1709,Weak,Queues,12.758260275795465
1710,Weak,Arrays,39.57073020171443
1710,Weak,Linked Lists,39.57073020171443
1710,Weak,Sorting,51.57073020171443
1710,Weak,Stacks,39.57073020171443
1710,Weak,Queues,40.57073020171443
1711,Strong,Arrays,61.779573298656224
1711,Strong,Linked Lists,46.779573298656224
1711,Strong,Sorting,45.779573298656224
1711,Strong,Stacks,57.779573298656224
1711,Strong,Queues,46.779573298656224
1712,Weak,Arrays,17.17419293727861
1712,Weak,Linked Lists,33.17419293727861
1712,Weak,Sorting,22.17419293727861
1712,Weak,Stacks,15.174192937278612
1712,Weak,Queues,32.17419293727861
1713,Weak,Arrays,46.296473654058495
1713,Weak,Linked Lists,37.296473654058495
1713,Weak,Sorting,49.296473654058495
1713,Weak,Stacks,48.296473654058495
1713,Weak,Queues,50.296473654058495
1714,Strong,Arrays,53.74395514653154
1714,Strong,Linked Lists,42.74395514653154
1714,Strong,Sorting,44.74395514653154
1714,Strong,Stacks,45.74395514653154
1714,Strong,Queues,43.74395514653154
1715,Weak,Arrays,27.446903169801693
1715,Weak,Linked Lists,17.446903169801693
1715,Weak,Sorting,21.446903169801693
1715,Weak,Stacks,27.446903169801693
1715,Weak,Queues,32.44690316980169
1716,Weak,Arrays,23.035680175327407
1716,Weak,Linked Lists,28.035680175327407
1716,Weak,Sorting,26.035680175327407
1716,Weak,Stacks,28.035680175327407
1716,Weak,Queues,42.03568017532741
1717,Average,Arrays,90.92351801789741
1717,Average,Linked Lists,77.92351801789741
1717,Average,Sorting,95.92351801789741
1717,Average,Stacks,88.92351801789741
1717,Average,Queues,89.92351801789741
1718,Average,Arrays,28.22892506188026
1718,Average,Linked Lists,23.22892506188026
1718,Average,Sorting,26.22892506188026
1718,Average,Stacks,24.22892506188026
1718,Average,Queues,20.22892506188026
1719,Strong,Arrays,79.15353322744505
1719,Strong,Linked Lists,78.15353322744505
1719,Strong,Sorting,90.15353322744505
1719,Strong,Stacks,84.15353322744505
1719,Strong,Queues,77.15353322744505
1720,Weak,Arrays,18.670935137097175
1720,Weak,Linked Lists,11.670935137097175
1720,Weak,Sorting,9.670935137097175
1720,Weak,Stacks,6.670935137097175
1720,Weak,Queues,5.670935137097175
1721,Strong,Arrays,55.970397436376345
1721,Strong,Linked Lists,52.970397436376345
1721,Strong,Sorting,66.97039743637635
1721,Strong,Stacks,48.970397436376345
1721,Strong,Queues,62.970397436376345
1722,Strong,Arrays,73.80555714248912
1722,Strong,Linked Lists,74.80555714248912
1722,Strong,Sorting,85.80555714248912
1722,Strong,Stacks,72.80555714248912
1722,Strong,Queues,77.80555714248912
1723,Weak,Arrays,19.695877083593835
1723,Weak,Linked Lists,19.695877083593835
1723,Weak,Sorting,16.695877083593835
1723,Weak,Stacks,21.695877083593835
1723,Weak,Queues,20.695877083593835
1724,Strong,Arrays,68.72233322722325
1724,Strong,Linked Lists,57.722333227223245
1724,Strong,Sorting,72.72233322722325
1724,Strong,Stacks,67.72233322722325
1724,Strong,Queues,69.72233322722325
1725,Weak,Arrays,9.609300856332109
1725,Weak,Linked Lists,10.609300856332109
1725,Weak,Sorting,5.609300856332108
1725,Weak,Stacks,13.609300856332109
1725,Weak,Queues,7.609300856332108
1726,Weak,Arrays,4.016757697035373
1726,Weak,Linked Lists,7.016757697035373
1726,Weak,Sorting,0.0
1726,Weak,Stacks,12.016757697035374
1726,Weak,Queues,9.016757697035374
1727,Weak,Arrays,14.827279933908738
1727,Weak,Linked Lists,20.827279933908738
1727,Weak,Sorting,28.827279933908738
1727,Weak,Stacks,20.827279933908738
1727,Weak,Queues,13.827279933908738
1728,Strong,Arrays,61.269587073628124
1728,Strong,Linked Lists,60.269587073628124
1728,Strong,Sorting,60.269587073628124
1728,Strong,Stacks,53.269587073628124
1728,Strong,Queues,57.269587073628124
1729,Weak,Arrays,11.971272712962676
1729,Weak,Linked Lists,1.9712727129626755
1729,Weak,Sorting,12.971272712962676
1729,Weak,Stacks,11.971272712962676
1729,Weak,Queues,13.971272712962676
1730,Strong,Arrays,53.80723301338575
1730,Strong,Linked Lists,43.80723301338575
1730,Strong,Sorting,37.80723301338575
1730,Strong,Stacks,37.80723301338575
1730,Strong,Queues,45.80723301338575
1731,Strong,Arrays,55.33047841264532
1731,Strong,Linked Lists,54.33047841264532
1731,Strong,Sorting,55.33047841264532
1731,Strong,Stacks,72.33047841264532
1731,Strong,Queues,61.33047841264532
1732,Weak,Arrays,33.11225314556542
1732,Weak,Linked Lists,30.11225314556542
1732,Weak,Sorting,18.11225314556542
1732,Weak,Stacks,31.11225314556542
1732,Weak,Queues,26.11225314556542
1733,Weak,Arrays,25.16741700704531
1733,Weak,Linked Lists,30.16741700704531
1733,Weak,Sorting,35.16741700704531
1733,Weak,Stacks,25.16741700704531
1733,Weak,Queues,26.16741700704531
1734,Weak,Arrays,34.10281656719225
1734,Weak,Linked Lists,15.10281656719225
1734,Weak,Sorting,15.10281656719225
1734,Weak,Stacks,15.10281656719225
1734,Weak,Queues,23.10281656719225
1735,Average,Arrays,61.615122312946355
1735,Average,Linked Lists,60.615122312946355
1735,Average,Sorting,64.61512231294635
1735,Average,Stacks,68.61512231294635
1735,Average,Queues,67.61512231294635
1736,Average,Arrays,39.1093445529299
1736,Average,Linked Lists,30.109344552929898
1736,Average,Sorting,31.109344552929898
1736,Average,Stacks,28.109344552929898
1736,Average,Queues,29.109344552929898
1737,Strong,Arrays,61.18216001976111
1737,Strong,Linked Lists,55.18216001976111
1737,Strong,Sorting,64.18216001976111
1737,Strong,Stacks,62.18216001976111
1737,Strong,Queues,65.18216001976111
1738,Weak,Arrays,22.211702094833235
1738,Weak,Linked Lists,19.211702094833235
1738,Weak,Sorting,21.211702094833235
1738,Weak,Stacks,19.211702094833235
1738,Weak,Queues,14.211702094833234
1739,Weak,Arrays,16.344904833213747
1739,Weak,Linked Lists,20.344904833213747
1739,Weak,Sorting,5.344904833213748
1739,Weak,Stacks,6.344904833213748
1739,Weak,Queues,4.344904833213748
1740,Strong,Arrays,65.45177587995121
1740,Strong,Linked Lists,46.45177587995121
1740,Strong,Sorting,60.45177587995121
1740,Strong,Stacks,63.45177587995121
1740,Strong,Queues,51.45177587995121
1741,Average,Arrays,80.00232437753286
1741,Average,Linked Lists,69.00232437753286
1741,Average,Sorting,68.00232437753286
1741,Average,Stacks,75.00232437753286
1741,Average,Queues,70.00232437753286
1742,Weak,Arrays,44.07793157104121
1742,Weak,Linked Lists,50.07793157104121
1742,Weak,Sorting,44.07793157104121
1742,Weak,Stacks,39.07793157104121
1742,Weak,Queues,33.07793157104121
1743,Average,Arrays,46.02267875188351
1743,Average,Linked Lists,40.02267875188351
1743,Average,Sorting,33.02267875188351
1743,Average,Stacks,38.02267875188351
1743,Average,Queues,51.02267875188351
1744,Weak,Arrays,41.444597733018185
1744,Weak,Linked Lists,28.444597733018185
1744,Weak,Sorting,31.444597733018185
1744,Weak,Stacks,42.444597733018185
1744,Weak,Queues,39.444597733018185
1745,Strong,Arrays,49.58658768783246
1745,Strong,Linked Lists,51.58658768783246
1745,Strong,Sorting,55.58658768783246
1745,Strong,Stacks,55.58658768783246
1745,Strong,Queues,47.58658768783246
1746,Strong,Arrays,55.963687748711024
1746,Strong,Linked Lists,55.963687748711024
1746,Strong,Sorting,47.963687748711024
1746,Strong,Stacks,45.963687748711024
1746,Strong,Queues,54.963687748711024
1747,Weak,Arrays,26.581771476179515
1747,Weak,Linked Lists,24.581771476179515
1747,Weak,Sorting,22.581771476179515
1747,Weak,Stacks,30.581771476179515
1747,Weak,Queues,30.581771476179515
1748,Strong,Arrays,62.8321533252908
1748,Strong,Linked Lists,54.8321533252908
1748,Strong,Sorting,56.8321533252908
1748,Strong,Stacks,66.83215332529079
1748,Strong,Queues,69.83215332529079
1749,Strong,Arrays,60.30408174050946
1749,Strong,Linked Lists,70.30408174050946
1749,Strong,Sorting,76.30408174050946
1749,Strong,Stacks,65.30408174050946
1749,Strong,Queues,65.30408174050946
1750,Average,Arrays,80.20964839473406
1750,Average,Linked Lists,69.20964839473406
1750,Average,Sorting,70.20964839473406
1750,Average,Stacks,77.20964839473406
1750,Average,Queues,65.20964839473406
1751,Weak,Arrays,40.42902623734242
1751,Weak,Linked Lists,24.42902623734242
1751,Weak,Sorting,24.42902623734242
1751,Weak,Stacks,36.42902623734242
1751,Weak,Queues,32.42902623734242
1752,Strong,Arrays,60.26529036736916
1752,Strong,Linked Lists,65.26529036736916
1752,Strong,Sorting,54.26529036736916
1752,Strong,Stacks,49.26529036736916
1752,Strong,Queues,64.26529036736916
1753,Weak,Arrays,26.361616194282878
1753,Weak,Linked Lists,12.361616194282878
1753,Weak,Sorting,21.361616194282878
1753,Weak,Stacks,27.361616194282878
1753,Weak,Queues,30.361616194282878
1754,Weak,Arrays,16.06604567486119
1754,Weak,Linked Lists,7.06604567486119
1754,Weak,Sorting,11.06604567486119
1754,Weak,Stacks,12.06604567486119
1754,Weak,Queues,15.06604567486119
1755,Weak,Arrays,44.8556749272326
1755,Weak,Linked Lists,39.8556749272326
1755,Weak,Sorting,35.8556749272326
1755,Weak,Stacks,39.8556749272326
1755,Weak,Queues,43.8556749272326
1756,Strong,Arrays,40.75151131120002
1756,Strong,Linked Lists,41.75151131120002
1756,Strong,Sorting,49.75151131120002
1756,Strong,Stacks,41.75151131120002
1756,Strong,Queues,44.75151131120002
1757,Average,Arrays,46.67458484477592
1757,Average,Linked Lists,62.67458484477592
1757,Average,Sorting,57.67458484477592
1757,Average,Stacks,57.67458484477592
1757,Average,Queues,64.67458484477592
1758,Strong,Arrays,59.209672456741
1758,Strong,Linked Lists,72.209672456741
1758,Strong,Sorting,69.209672456741
1758,Strong,Stacks,58.209672456741
1758,Strong,Queues,71.209672456741
1759,Strong,Arrays,77.15847705681782
1759,Strong,Linked Lists,90.15847705681782
1759,Strong,Sorting,91.15847705681782
1759,Strong,Stacks,93.15847705681782
1759,Strong,Queues,81.15847705681782
1760,Weak,Arrays,19.675859348192468
1760,Weak,Linked Lists,19.675859348192468
1760,Weak,Sorting,19.675859348192468
1760,Weak,Stacks,15.675859348192468
1760,Weak,Queues,30.675859348192468
1761,Average,Arrays,55.15228312896387
1761,Average,Linked Lists,53.15228312896387
1761,Average,Sorting,53.15228312896387
1761,Average,Stacks,46.15228312896387
1761,Average,Queues,49.15228312896387
1762,Strong,Arrays,58.57320832276971
1762,Strong,Linked Lists,56.57320832276971
1762,Strong,Sorting,64.57320832276972
1762,Strong,Stacks,67.57320832276972
1762,Strong,Queues,55.57320832276971
1763,Weak,Arrays,36.73894694441173
1763,Weak,Linked Lists,42.73894694441173
1763,Weak,Sorting,31.73894694441173
1763,Weak,Stacks,31.73894694441173
1763,Weak,Queues,45.73894694441173
1764,Average,Arrays,67.0964316079685
1764,Average,Linked Lists,66.0964316079685
1764,Average,Sorting,67.0964316079685
1764,Average,Stacks,60.096431607968505
1764,Average,Queues,55.096431607968505
1765,Strong,Arrays,54.09570946577357
1765,Strong,Linked Lists,54.09570946577357
1765,Strong,Sorting,48.09570946577357
1765,Strong,Stacks,57.09570946577357
1765,Strong,Queues,59.09570946577357
1766,Average,Arrays,61.63266223667655
1766,Average,Linked Lists,67.63266223667655
1766,Average,Sorting,58.63266223667655
1766,Average,Stacks,57.63266223667655
1766,Average,Queues,55.63266223667655
1767,Weak,Arrays,13.11980004679171
1767,Weak,Linked Lists,17.11980004679171
1767,Weak,Sorting,18.11980004679171
1767,Weak,Stacks,28.11980004679171
1767,Weak,Queues,29.11980004679171
1768,Strong,Arrays,65.27647246121828
1768,Strong,Linked Lists,73.27647246121828
1768,Strong,Sorting,67.27647246121828
1768,Strong,Stacks,75.27647246121828
1768,Strong,Queues,74.27647246121828
1769,Strong,Arrays,39.40028723435505
1769,Strong,Linked Lists,36.40028723435505
1769,Strong,Sorting,35.40028723435505
1769,Strong,Stacks,37.40028723435505
1769,Strong,Queues,46.40028723435505
1770,Average,Arrays,59.74176827139512
1770,Average,Linked Lists,59.74176827139512
1770,Average,Sorting,71.74176827139512
1770,Average,Stacks,70.74176827139512
1770,Average,Queues,56.74176827139512
1771,Average,Arrays,65.55902807754023
1771,Average,Linked Lists,66.55902807754023
1771,Average,Sorting,60.55902807754023
1771,Average,Stacks,67.55902807754023
1771,Average,Queues,74.55902807754023
1772,Strong,Arrays,61.397985992659066
1772,Strong,Linked Lists,59.397985992659066
1772,Strong,Sorting,61.397985992659066
1772,Strong,Stacks,63.397985992659066
1772,Strong,Queues,58.397985992659066
1773,Average,Arrays,65.3359298550449
1773,Average,Linked Lists,67.3359298550449
1773,Average,Sorting,74.3359298550449
1773,Average,Stacks,72.3359298550449
1773,Average,Queues,67.3359298550449
1774,Weak,Arrays,47.78369979864232
1774,Weak,Linked Lists,37.78369979864232
1774,Weak,Sorting,30.783699798642317
1774,Weak,Stacks,45.78369979864232
1774,Weak,Queues,33.78369979864232
1775,Strong,Arrays,79.24183320901145
1775,Strong,Linked Lists,86.24183320901145
1775,Strong,Sorting,82.24183320901145
1775,Strong,Stacks,88.24183320901145
1775,Strong,Queues,72.24183320901145
1776,Average,Arrays,70.19044662960103
1776,Average,Linked Lists,74.19044662960103
1776,Average,Sorting,69.19044662960103
1776,Average,Stacks,76.19044662960103
1776,Average,Queues,82.19044662960103
1777,Average,Arrays,91.33189741893071
1777,Average,Linked Lists,88.33189741893071
1777,Average,Sorting,88.33189741893071
1777,Average,Stacks,94.33189741893071
1777,Average,Queues,82.33189741893071
1778,Weak,Arrays,12.569339174168451
1778,Weak,Linked Lists,22.56933917416845
1778,Weak,Sorting,20.56933917416845
1778,Weak,Stacks,10.569339174168451
1778,Weak,Queues,27.56933917416845
1779,Average,Arrays,38.43338070112399
1779,Average,Linked Lists,28.433380701123987
1779,Average,Sorting,39.43338070112399
1779,Average,Stacks,37.43338070112399
1779,Average,Queues,32.43338070112399
1780,Weak,Arrays,22.067107780676274
1780,Weak,Linked Lists,26.067107780676274
1780,Weak,Sorting,15.067107780676274
1780,Weak,Stacks,21.067107780676274
1780,Weak,Queues,21.067107780676274
